product_id,category_id,supplier_id,sku,product_name,brand,cost_price,selling_price,discount_percent,gst_percent,stock_quantity,reorder_level,rating,launch_date,warranty_months,color,unit,status,inventory_value,returnable
1703,5,50,SKU101703,Quaerat Consectetur,Titan,6670,7657.99,50,18,282,80,2.4,2024-12-05,12,Grey,Box,Active,2159553.18,Yes
1704,4,77,SKU101704,Maiores Provident,Prestige,26529,29610.99,40,18,817,97,3.7,2021-08-23,6,Silver,Box,Inactive,24192178.83,Yes
1705,16,62,SKU101705,Ut Excepturi,Nike,23913,34807.38,20,18,491,99,4.8,2022-12-19,12,Red,Piece,Inactive,17090423.58,Yes
1706,10,50,SKU101706,Quam Deserunt,Sony,40574,56241.55,15,18,590,44,2.7,2025-05-08,36,Grey,Box,Inactive,33182514.5,Yes
1707,8,42,SKU101707,Dolore Dolorum,Cello,49838,69180.58,0,18,372,39,4.9,2026-05-16,36,White,Litre,Inactive,25735175.76,Yes
1708,5,48,SKU101708,Recusandae Unde,Asus,36506,56716.01,0,18,221,59,3.1,2022-10-19,6,Grey,Box,Active,12534238.21,No
1709,13,31,SKU101709,Perspiciatis Magnam,Philips,648,832.99,10,18,748,77,4.5,2021-11-24,36,Green,Piece,Active,623076.52,Yes
1710,7,76,SKU101710,Est Placeat,Apple,38921,45114.61,10,18,60,40,3.6,2023-07-12,12,,Litre,Inactive,2706876.6,No
1711,6,89,SKU101711,At Fuga,Lenovo,30251,44725.74,40,18,712,86,2.5,2024-09-11,12,Grey,Piece,Active,31844726.88,No
1712,2,18,SKU101712,Eveniet Animi,Canon,22960,35785.82,40,18,956,47,3.6,2023-04-25,24,Brown,Box,Active,34211243.92,No
1713,10,96,SKU101713,Quas Magni,OnePlus,39747,49316.41,20,18,947,52,1.9,2024-11-08,6,Yellow,Piece,Inactive,46702640.27,No
1714,12,68,SKU101714,Optio Odit,Lenovo,18672,28813.84,20,18,780,52,2.6,2021-12-13,12,Brown,Pack,Active,22474795.2,Yes
1715,16,79,SKU101715,Animi Totam,Asus,3529,4437.54,30,18,389,11,1.9,2024-04-23,6,Grey,Box,Inactive,1726203.06,No
1716,1,58,SKU101716,Corporis Voluptatibus,Samsung,19520,25853.36,10,18,775,63,4.6,2025-12-27,12,Red,Pack,Active,20036354.0,No
1717,17,47,SKU101717,Tempora Harum,Samsung,4753,6118.2,15,18,697,10,1.3,2023-10-18,6,Grey,Kg,Active,4264385.4,No
1718,14,7,SKU101718,Repellendus Quisquam,Levis,34608,45683.21,0,18,382,26,1.7,2026-05-28,12,Red,Litre,Inactive,17450986.22,No
1719,15,73,SKU101719,Doloribus Minus,Nike,3810,5542.89,20,18,749,56,1.9,2024-10-10,24,Pink,Litre,Active,4151624.61,No
1720,15,16,SKU101720,Maiores Repudiandae,Xiaomi,48291,55050.58,50,18,652,83,3.1,2022-03-20,24,Grey,Litre,Active,35892978.16,No
1721,11,50,SKU101721,Quas Explicabo,LG,36389,44304.54,25,18,730,87,3.0,2024-10-03,36,Grey,Litre,Active,32342314.2,No
1722,15,7,SKU101722,Et Quas,Dell,16017,25577.71,40,18,867,70,4.2,2025-01-02,24,Red,Piece,Active,22175874.57,Yes
1723,6,4,SKU101723,Libero Laborum,Bajaj,23685,31175.22,15,18,222,34,4.4,2025-09-11,36,Red,Box,Active,6920898.84,No
1724,10,34,SKU101724,Perspiciatis Sed,Apple,12292,18859.48,10,18,329,40,4.1,2021-08-11,36,Grey,Litre,Active,6204768.92,No
1725,6,57,SKU101725,Provident Deserunt,Asus,15616,22033.78,10,18,229,78,4.5,2025-04-18,6,Blue,Box,Active,5045735.62,Yes
1726,19,13,SKU101726,Doloremque Eum,Nike,45237,72188.65,5,18,433,88,1.8,2022-03-18,12,Yellow,Pack,Inactive,31257685.45,Yes
1727,7,39,SKU101727,Quam Temporibus,Asus,43343,49207.35,50,18,152,87,1.0,2023-12-11,24,Silver,Piece,Inactive,7479517.2,No
1728,11,17,SKU101728,Error Distinctio,Titan,3873,6031.89,40,18,331,65,3.3,2023-02-22,6,Red,Litre,Active,1996555.59,Yes
1729,1,1,SKU101729,Dolore Magni,Cello,25878,38669.53,15,18,218,96,1.6,2022-07-24,36,Blue,Box,Inactive,8429957.54,No
1730,15,60,SKU101730,Ut Eum,Lenovo,13453,21116.05,30,18,907,74,3.8,2025-01-30,36,Grey,Pack,Inactive,19152257.35,Yes
1731,15,1,SKU101731,Iure Cum,Lenovo,36702,47006.2,15,18,387,14,2.3,2025-08-26,24,Blue,Pack,Active,18191399.4,Yes
1732,16,91,SKU101732,Veniam Perferendis,Adidas,47805,53867.77,40,18,276,12,,2025-08-18,36,Silver,Litre,Active,14867504.52,No
1733,15,54,SKU101733,Eos Rerum,HP,24430,33825.47,0,18,862,65,4.3,2022-12-04,6,Red,Kg,Active,29157555.14,No
1734,13,34,SKU101734,Tenetur Neque,Philips,47871,54356.89,40,18,273,50,3.4,2021-09-29,12,White,Litre,Active,14839430.97,No
1735,19,70,SKU101735,Exercitationem Aperiam,Cello,18305,27842.94,5,18,263,86,4.7,2022-08-23,6,Brown,Litre,Inactive,7322693.22,No
1736,1,37,SKU101736,Rem Rerum,Bajaj,46119,69188.55,15,18,146,63,4.1,2022-12-04,12,Blue,Box,Active,10101528.3,No
1737,13,13,SKU101737,Deleniti Suscipit,HP,6708,7905.21,50,18,599,100,4.7,2025-11-30,6,White,Pack,Inactive,4735220.79,No
1738,8,33,SKU101738,Animi Rem,Samsung,367,532.11,10,18,701,67,2.7,2022-10-21,12,Blue,Box,Inactive,373009.11,No
1739,10,23,SKU101739,Aspernatur Doloremque,Prestige,10691,13582.96,40,18,764,74,3.8,2023-10-02,12,Blue,Box,Inactive,10377381.44,No
1740,2,43,SKU101740,Ducimus Quas,Milton,35925,56986.59,20,18,69,59,3.1,2025-01-01,6,Red,Pack,Inactive,3932074.71,No
1741,10,60,SKU101741,Sapiente Recusandae,Xiaomi,39386,53889.5,20,18,400,13,4.0,2021-09-17,36,Pink,Litre,Inactive,21555800.0,No
1742,7,87,SKU101742,Ut Id,OnePlus,15923,25246.44,40,18,157,35,2.6,2022-04-14,6,Brown,Box,Inactive,3963691.08,Yes
1743,13,52,SKU101743,Esse Occaecati,HP,585,672.44,25,18,364,50,3.9,2025-07-25,36,Green,Pack,Inactive,244768.16,No
1744,11,42,SKU101744,Perspiciatis Dolores,Levis,32444,41399.6,10,18,260,70,2.7,2023-06-03,6,Grey,Litre,Inactive,10763896.0,No
1745,17,54,SKU101745,Neque Sapiente,Realme,8802,10963.64,0,18,365,19,2.7,2022-10-08,24,White,Box,Active,4001728.6,No
1746,10,34,SKU101746,Reprehenderit Ducimus,Sony,33673,46952.43,40,18,955,47,1.0,2025-11-25,12,Red,Litre,Inactive,44839570.65,No
1747,1,66,SKU101747,Fuga Doloremque,Boat,20958,31652.68,0,18,747,18,2.8,2024-06-20,36,,Piece,Inactive,23644551.96,No
1748,5,28,SKU101748,Odit Saepe,REALME,42238,55146.19,10,18,46,98,2.3,2022-02-20,12,Black,Litre,Inactive,2536724.74,Yes
1749,7,35,SKU101749,Eum Minus,Milton,38005,42035.73,30,18,653,18,4.3,2024-10-31,36,Brown,Kg,Active,27449331.69,No
1750,11,20,SKU101750,Delectus Corrupti,OnePlus,17711,20451.92,25,18,398,88,2.1,2021-09-11,24,Black,Kg,Active,8139864.16,No
1751,13,97,SKU101751,Eligendi Quasi,Cello,32353,40427.58,50,18,997,11,3.3,2025-11-04,12,Brown,Pack,Active,40306297.26,No
1752,19,81,SKU101752,Vitae Nihil,OnePlus,3059,3579.57,30,18,1,31,3.9,2022-10-29,12,,Box,Active,3579.57,No
1753,17,77,SKU101753,Sequi Consequatur,HP,21866,29744.15,0,18,479,34,4.4,2023-01-24,12,White,Litre,Inactive,14247447.85,No
1754,16,37,SKU101754,Pariatur Sint,OnePlus,28725,38208.21,25,18,978,24,3.6,2021-11-20,36,Green,Litre,Active,37367629.38,Yes
1755,1,65,SKU101755,Quibusdam Provident,Realme,49554,72445.69,25,18,805,92,3.1,2022-07-22,24,White,Litre,Inactive,58318780.45,Yes
1756,8,83,SKU101756,Consectetur Perspiciatis,Boat,11130,17647.03,30,18,31,92,2.4,2022-08-30,24,Blue,Kg,Inactive,547057.93,No
1757,10,67,SKU101757,Sed Quis,Lenovo,6565,10009.35,40,18,197,99,1.0,2021-07-25,12,White,Pack,Active,1971841.95,Yes
1758,15,70,SKU101758,Veritatis Totam,Realme,9902,12352.26,10,18,907,58,4.3,2025-03-23,24,Grey,Litre,Active,11203499.82,No
1759,5,31,SKU101759,Quasi Nihil,HP,30257,44249.84,15,18,669,70,1.5,2024-09-14,6,Blue,Box,Active,29603142.96,No
1760,19,8,SKU101760,Aperiam Voluptatem,Apple,46527,70082.49,30,18,323,44,4.5,2026-01-23,36,Black,Litre,Inactive,22636644.27,No
1761,15,75,SKU101761,Nobis Eum,Puma,46189,56800.69,40,18,430,73,2.3,2025-08-27,6,Yellow,Litre,Active,24424296.7,No
1762,7,60,SKU101762,Modi Laudantium,Realme,4445,5673.47,5,18,328,73,3.4,2026-06-15,24,Silver,Litre,Inactive,1860898.16,Yes
1763,13,71,SKU101763,Consequuntur Nisi,Lenovo,33230,40932.29,50,18,453,62,1.8,2022-09-10,12,Black,Kg,Inactive,18542327.37,Yes
1764,5,31,SKU101764,Facere Perferendis,Xiaomi,26258,37828.05,10,18,117,90,4.1,2023-07-14,24,White,Litre,Active,4425881.85,Yes
1765,19,83,SKU101765,Blanditiis Id,OnePlus,34374,48872.53,5,18,523,27,4.3,2026-03-07,36,Black,Kg,Inactive,25560333.19,Yes
1766,4,7,SKU101766,Nemo Facere,Canon,38513,44905.29,40,18,798,28,3.4,2023-03-01,12,Red,Pack,Inactive,35834421.42,No
1767,20,59,SKU101767,Ab Voluptatum,Apple,15999,23309.33,0,18,430,72,2.3,2021-08-13,36,Yellow,Box,Active,10023011.9,No
1768,12,89,SKU101768,Repellat Quasi,Canon,969,1453.68,40,18,241,22,4.1,2022-07-23,12,White,Pack,Inactive,350336.88,No
1769,2,88,SKU101769,Quasi Ab,Puma,28934,41608.82,0,18,366,26,3.6,2024-09-29,12,Yellow,Pack,Inactive,15228828.12,No
1770,2,40,SKU101770,Ullam Enim,Levis,33464,45802.09,5,18,995,19,2.2,2024-03-29,36,Black,Piece,Active,45573079.55,Yes
1771,11,7,SKU101771,Nemo Magni,Lenovo,26353,36047.66,40,18,116,51,3.5,2022-06-18,6,Black,Litre,Inactive,4181528.56,No
1772,20,58,SKU101772,Dolor Nobis,OnePlus,3602,5535.75,10,18,237,91,4.9,2026-07-14,24,Silver,Kg,Inactive,1311972.75,No
1773,14,61,SKU101773,Explicabo Facilis,Xiaomi,19331,21503.22,15,18,839,64,3.9,2026-02-11,24,Black,Piece,Inactive,18041201.58,Yes
1774,5,79,SKU101774,Nisi Recusandae,Puma,31541,38143.0,40,18,518,94,1.8,2024-08-31,36,Silver,Kg,Active,19758074.0,Yes
1775,15,30,SKU101775,Similique Harum,LG,33460,43389.3,50,18,792,36,3.8,2024-12-07,6,Silver,Litre,Inactive,34364325.6,No
1776,6,30,SKU101776,Enim Neque,Boat,11572,14465.5,30,18,875,57,1.3,2026-04-02,24,Yellow,Box,Inactive,12657312.5,No
1777,1,60,SKU101777,Quos Perspiciatis,Lenovo,19753,24608.65,30,18,866,70,3.8,2023-01-28,6,Silver,Litre,Inactive,21311090.9,No
1778,3,81,SKU101778,Maxime Ratione,Asus,17646,25946.0,5,18,434,18,2.8,2026-04-11,12,Blue,Piece,Active,11260564.0,No
1779,19,71,SKU101779,Perspiciatis Explicabo,Sony,42405,64331.12,20,18,912,22,1.9,2024-02-29,24,Pink,Kg,Active,58669981.44,No
1780,18,27,SKU101780,Repellat Laborum,Cello,32006,48182.81,20,18,26,26,3.4,2024-12-09,12,Yellow,Kg,Inactive,1252753.06,Yes
1781,7,99,SKU101781,Deserunt Unde,Samsung,10032,13165.76,25,18,992,13,3.3,2022-07-26,36,Blue,Piece,Active,13060433.92,No
1782,13,58,SKU101782,Eum Occaecati,Canon,8168,11434.31,30,18,425,62,2.7,2022-12-06,12,Silver,Kg,Active,4859581.75,No
1783,6,5,SKU101783,Consequuntur Error,HP,8488,9903.97,15,18,275,88,3.4,2025-11-17,12,Pink,Kg,Active,2723591.75,No
1784,16,46,SKU101784,Natus Labore,Bajaj,48620,53874.49,40,18,884,67,3.5,2026-03-28,24,Green,Kg,Active,47625049.16,No
1785,10,4,SKU101785,Sint Voluptatem,Bajaj,10861,13094.5,25,18,64,68,2.2,2021-12-30,24,Grey,Pack,Active,838048.0,No
1786,2,15,SKU101786,Dolorem Molestias,OnePlus,25248,30882.51,10,18,388,37,1.3,2021-08-07,24,Grey,Litre,Inactive,11982413.88,No
1787,19,98,SKU101787,Consectetur Dignissimos,Dell,42001,50038.05,40,18,384,43,4.2,2025-07-26,6,Black,Box,Inactive,19214611.2,Yes
1788,6,96,SKU101788,Sapiente Nostrum,Puma,22596,25573.54,15,18,851,44,4.1,2022-04-21,24,Yellow,Kg,Inactive,21763082.54,Yes
1789,6,69,SKU101789,At Fuga,OnePlus,15087,20915.58,20,18,480,40,4.8,2023-06-11,24,Green,Kg,Active,10039478.4,No
1790,16,38,SKU101790,Maxime Beatae,Xiaomi,13074,15354.22,5,18,117,43,3.8,2021-11-16,36,Brown,Pack,Active,1796443.74,Yes
1791,5,89,SKU101791,Molestiae Natus,Samsung,19073,21113.47,25,18,292,41,2.8,2025-12-26,36,White,Litre,Active,6165133.24,Yes
1792,17,48,SKU101792,Illo Saepe,Realme,3481,3933.14,50,18,491,41,1.3,2022-01-16,6,Silver,Piece,Active,1931171.74,No
1793,8,56,SKU101793,Doloribus Tempore,Asus,35152,45918.23,5,18,967,11,2.9,2025-10-04,36,White,Piece,Inactive,44402928.41,No
1794,14,39,SKU101794,Nulla Accusamus,HP,21770,32230.33,0,18,416,92,3.2,2023-04-09,12,Grey,Litre,Active,13407817.28,Yes
1795,3,48,SKU101795,Unde Quas,Nike,11844,17213.65,15,18,12,61,1.1,2023-12-27,6,Blue,Litre,Inactive,206563.8,No
1796,11,90,SKU101796,Earum Aliquid,Samsung,44355,56030.14,10,18,172,46,4.0,2025-11-24,12,Black,Kg,Inactive,9637184.08,No
1797,2,14,SKU101797,Quas Voluptatem,Puma,5040,6189.36,10,18,19,22,4.9,2023-07-11,12,Red,Litre,Active,117597.84,Yes
1798,5,18,SKU101798,Sint Dolores,Nike,2548,2842.94,25,18,237,85,1.5,2021-11-11,6,Silver,Kg,Active,673776.78,Yes
1799,4,85,SKU101799,Magni Excepturi,Bajaj,49744,55871.39,5,18,116,36,2.0,2021-07-22,12,Brown,Piece,Active,6481081.24,Yes
1800,6,47,SKU101800,Dolore Commodi,Dell,33983,43818.23,5,18,815,37,1.6,2023-11-26,24,Silver,Kg,Inactive,35711857.45,No
1801,5,28,SKU101801,Natus Libero,Adidas,12268,16565.46,20,18,791,48,3.4,2024-11-30,6,Blue,Pack,Inactive,13103278.86,No
1802,7,35,SKU101802,Necessitatibus Repudiandae,Dell,48952,55181.36,25,18,253,65,4.0,2023-04-05,36,Red,Pack,Inactive,13960884.08,Yes
1803,20,61,SKU101803,Quas Accusantium,Boat,23444,30533.07,5,18,342,98,1.7,2022-02-20,36,Silver,Pack,Active,10442309.94,No
1804,16,98,SKU101804,Consectetur Quo,Titan,10435,13407.58,15,18,893,91,3.0,2023-12-22,36,Grey,Pack,Active,11972968.94,No
1805,16,48,SKU101805,Ratione Reprehenderit,Boat,16432,21397.09,25,18,163,46,4.5,2024-07-07,24,Grey,Kg,Inactive,3487725.67,Yes
1806,11,27,SKU101806,Laborum Harum,OnePlus,38147,55289.16,30,18,130,91,4.5,2023-06-25,24,Red,Box,Inactive,7187590.8,Yes
1807,13,64,SKU101807,Sequi Earum,Xiaomi,9978,12461.58,25,18,486,20,1.6,2025-06-03,36,Red,Litre,Active,6056327.88,No
1808,9,28,SKU101808,Necessitatibus Repellat,Milton,18883,24650.1,25,18,512,64,2.0,2021-08-05,36,White,Kg,Active,12620851.2,No
1809,19,61,SKU101809,Facilis Doloribus,Xiaomi,41971,51128.32,50,18,806,94,1.3,2025-01-06,12,Yellow,Piece,Active,41209425.92,No
1810,17,84,SKU101810,Quae Corrupti,Lenovo,45623,60722.04,0,18,250,12,3.0,2026-04-22,12,Grey,Piece,Inactive,15180510.0,Yes
1811,1,13,SKU101811,Aut Provident,Nike,35247,49584.5,40,18,981,80,4.6,2024-01-22,12,Grey,Pack,Active,48642394.5,Yes
1812,5,16,SKU101812,Laboriosam Cum,Adidas,26198,39084.2,20,18,801,66,2.6,2025-12-02,24,Blue,Litre,Active,31306444.2,No
1813,10,45,SKU101813,Facere Quidem,Titan,13542,21106.3,15,18,612,23,2.8,2026-06-12,24,Black,Box,Inactive,12917055.6,No
1814,17,86,SKU101814,Explicabo Voluptate,Sony,43862,50657.04,30,18,719,59,3.9,2025-04-27,6,Brown,Kg,Inactive,36422411.76,Yes
1815,14,88,SKU101815, Minus Recusandae ,OnePlus,14792,17886.86,15,18,614,24,1.1,2025-09-01,6,Blue,Pack,Active,10982532.04,Yes
1816,13,100,SKU101816,Exercitationem Labore,Cello,16280,22528.97,20,18,748,84,1.1,2025-06-16,12,Red,Box,Inactive,16851669.56,No
1817,7,61,SKU101817,Vero Officia,Milton,27576,41822.19,15,18,979,97,2.1,2026-07-19,24,Black,Litre,Inactive,40943924.01,Yes
1818,2,10,SKU101818,Aliquam Perspiciatis,Philips,32450,45438.04,0,18,75,42,4.6,2022-07-18,36,Black,Pack,Active,3407853.0,Yes
1819,2,40,SKU101819,Facilis Atque,Prestige,10687,16530.82,0,18,154,77,3.2,2024-10-22,36,White,Kg,Active,2545746.28,Yes
1820,20,78,SKU101820,Tempora Est,Apple,16251,20248.57,5,18,977,35,2.0,2023-07-06,24,Green,Litre,Inactive,19782852.89,Yes
1821,2,27,SKU101821,Ipsam Neque,Puma,13042,14833.23,0,18,712,71,3.3,2024-07-23,36,Brown,Piece,Active,10561259.76,No
1822,2,11,SKU101822,Quas Quidem,Puma,31593,36314.29,5,18,809,73,1.5,2021-08-21,6,Brown,Pack,Active,29378260.61,Yes
1823,10,60,SKU101823,Voluptates Fuga,Milton,382,451.06,50,18,568,93,1.4,2023-09-01,12,Yellow,Kg,Inactive,256202.08,No
1824,5,63,SKU101824,Illo Consectetur,Cello,5020,7461.24,15,18,993,65,2.9,2024-12-12,36,Grey,Pack,Inactive,7409011.32,Yes
1825,20,10,SKU101825,Veniam Laboriosam,Boat,36414,54413.77,5,18,38,91,3.0,2022-03-15,6,Grey,Piece,Inactive,2067723.26,Yes
1826,8,83,SKU101826,Quod Dolorum,HP,7896,10060.89,0,18,77,100,1.9,2025-08-10,12,Silver,Piece,Inactive,774688.53,No
1827,6,50,SKU101827,Ipsam Libero,Sony,26741,36740.36,25,18,345,31,5.0,2023-06-01,36,,Piece,Active,12675424.2,Yes
1828,12,37,SKU101828,Rem Fugiat,Asus,47329,71200.0,40,18,597,79,3.4,2023-02-09,24,Grey,Kg,Inactive,42506400.0,Yes
1829,2,4,SKU101829,Vero Eaque,Levis,7044,9829.36,25,18,443,67,2.4,2025-10-19,36,Red,Pack,Inactive,4354406.48,No
1830,5,24,SKU101830,Eligendi Ex,Canon,41921,61297.12,40,18,159,59,2.6,2023-08-13,24,,Pack,Active,9746242.08,No
1831,13,2,SKU101831,Fuga Enim,Asus,1578,2259.17,5,18,301,93,4.7,2023-07-04,12,Black,Kg,Inactive,680010.17,Yes
1832,9,6,SKU101832,Eligendi Expedita,Cello,33651,44504.79,5,18,897,10,1.0,2024-08-01,36,Grey,Litre,Active,39920796.63,No
1833,4,63,SKU101833,Dolor Corrupti,HP,35246,41250.48,40,18,417,31,1.8,2022-07-29,6,Silver,Box,Active,17201450.16,Yes
1834,5,71,SKU101834,Beatae Veritatis,HP,11960,14202.44,10,18,290,11,3.1,2025-09-29,12,Yellow,Box,Inactive,4118707.6,No
1835,2,1,SKU101835,Sint Ab,Nike,6146,6880.49,50,18,274,67,3.4,2026-02-28,24,White,Piece,Active,1885254.26,No
1836,1,100,SKU101836,Animi Perspiciatis,Puma,12829,16156.1,40,18,949,28,1.7,2024-09-17,12,Black,Kg,Inactive,15332138.9,Yes
1837,12,63,SKU101837,Sit Ipsam,OnePlus,2782,3893.12,40,18,536,40,1.1,2025-09-28,6,White,Piece,Inactive,2086712.32,Yes
1838,20,37,SKU101838,Repellat Harum,Cello,21689,26488.61,5,18,627,52,4.5,2025-09-23,6,Green,Pack,Inactive,16608358.47,No
1839,15,37,SKU101839,Ducimus Quaerat,Prestige,8547,11754.7,10,18,87,92,3.0,2023-12-09,12,Black,Kg,Active,1022658.9,No
1840,16,72,SKU101840,Nam Est,Prestige,46654,73901.52,15,18,475,81,3.3,2026-06-17,12,White,Box,Inactive,35103222.0,No
1841,8,93,SKU101841,Debitis Asperiores,Titan,39176,54370.59,25,18,833,52,3.2,2026-01-10,36,Silver,Litre,Inactive,45290701.47,Yes
1842,18,98,SKU101842,Nisi Perferendis,Nike,12327,17109.34,0,18,854,63,3.4,2026-02-26,6,Green,Pack,Active,14611376.36,No
1843,1,49,SKU101843,Aliquid Provident,Sony,47802,53740.7,25,18,430,68,2.0,2024-07-04,24,Silver,Kg,Active,23108501.0,Yes
1844,13,41,SKU101844,Mollitia Vitae,HP,29208,38180.33,15,18,428,94,3.2,2023-01-16,6,Blue,Pack,Active,16341181.24,Yes
1845,17,36,SKU101845,Officia Cumque,Lenovo,31485,46013.53,10,18,655,88,4.4,2025-12-18,24,Pink,Kg,Active,30138862.15,No
1846,1,69,SKU101846,Officia Ipsam,Adidas,44357,52877.66,10,18,922,42,1.7,2021-08-17,6,Black,Pack,Active,48753202.52,No
1847,5,40,SKU101847,Accusantium Veniam,LG,47295,59851.68,15,18,964,60,3.4,2023-05-07,24,Silver,Kg,Inactive,57697019.52,Yes
1848,13,23,SKU101848,Modi Repellendus,Asus,37003,55670.88,0,18,166,45,1.7,2022-05-31,12,Red,Box,Active,9241366.08,No
1849,20,38,SKU101849,Itaque Magni,Levis,11980,18754.2,5,18,329,91,3.2,2023-10-06,36,Red,Piece,Inactive,6170131.8,Yes
1850,5,78,SKU101850,Ea Quo,Philips,25810,30763.21,5,18,453,30,1.4,2023-10-16,12,Brown,Box,Active,13935734.13,Yes
1851,10,12,SKU101851,Ex Fugiat,Philips,30509,41821.34,10,18,926,25,2.4,2025-07-25,12,Grey,Kg,Active,38726560.84,No
1852,1,51,SKU101852,Similique Laboriosam,Boat,8370,12636.22,0,18,994,37,1.5,2024-08-31,12,Yellow,Piece,Inactive,12560402.68,No
1853,1,24,SKU101853,Ea Praesentium,HP,3054,3997.67,0,18,108,83,,2025-02-28,24,Brown,Box,Inactive,431748.36,No
1854,3,78,SKU101854,Eos Nihil,Apple,235,265.33,0,18,188,100,3.3,2024-09-20,6,Grey,Box,Active,49882.04,No
1855,13,92,SKU101855,Maiores Natus,Cello,44468,55157.51,40,18,65,75,4.0,2023-12-07,24,Black,Kg,Active,3585238.15,Yes
1856,1,37,SKU101856,Odio Ducimus,Levis,47741,71702.24,15,18,139,39,1.3,2026-06-01,36,Pink,Litre,Active,9966611.36,No
1857,11,49,SKU101857,Delectus Repellat,Adidas,29007,42552.06,15,18,454,11,4.1,2023-07-02,24,Silver,Box,Active,19318635.24,Yes
1858,15,64,SKU101858,Consequuntur Fugit,Philips,27672,40283.49,25,18,59,54,1.7,2023-07-24,36,White,Box,Active,2376725.91,Yes
1859,18,12,SKU101859,Quos Non,Cello,42567,53658.94,50,18,56,62,3.6,2024-10-17,6,Blue,Box,Active,3004900.64,Yes
1860,4,51,SKU101860,Eius Dignissimos,Asus,41129,56492.62,40,18,24,59,3.5,2022-10-29,36,Red,Pack,Active,1355822.88,Yes
1861,5,26,SKU101861,Pariatur Accusamus,Milton,31969,37133.66,25,18,599,29,,2023-01-21,24,Yellow,Pack,Inactive,22243062.34,Yes
1862,16,11,SKU101862,Nihil Praesentium,Sony,18847,28702.13,20,18,197,12,1.2,2022-09-12,12,Pink,Pack,Active,5654319.61,Yes
1863,8,90,SKU101863,Suscipit Quas,Cello,4893,5889.16,20,18,447,54,3.4,2026-02-05,36,,Litre,Active,2632454.52,Yes
1864,16,97,SKU101864,Ipsam Placeat,OnePlus,46866,57594.91,40,18,674,80,1.8,2024-02-09,36,Silver,Litre,Active,38818969.34,No
1865,7,68,SKU101865,Explicabo Ratione,HP,2802,3214.24,20,18,683,13,4.3,2026-05-21,12,Grey,Kg,Inactive,2195325.92,Yes
1866,14,57,SKU101866,Architecto Nam,Boat,24269,27467.82,10,18,499,33,5.0,2022-05-25,24,Red,Box,Inactive,13706442.18,No
1867,13,41,SKU101867,Voluptas Dolorem,Titan,40312,53801.64,30,18,266,77,2.8,2022-01-24,36,Blue,Box,Inactive,14311236.24,No
1868,12,16,SKU101868,Esse Facere,Samsung,20208,26339.07,10,18,322,10,4.8,2025-08-10,36,,Kg,Inactive,8481180.54,Yes
1869,5,87,SKU101869,Suscipit Consequatur,Apple,27736,41131.32,40,18,896,63,3.8,2025-05-19,12,,Piece,Inactive,36853662.72,Yes
1870,9,88,SKU101870,Iusto Facilis,Nike,9175,10427.15,5,18,308,65,4.5,2024-08-16,6,Blue,Box,Active,3211562.2,No
1871,16,60,SKU101871,Magni Ratione,OnePlus,45291,70991.79,0,18,293,54,4.9,2026-04-19,36,Blue,Pack,Active,20800594.47,No
1872,2,59,SKU101872,Facere Laborum,Samsung,13443,16334.44,50,18,137,21,2.2,2021-09-21,12,Red,Box,Inactive,2237818.28,Yes
1873,2,73,SKU101873,Neque Cupiditate,Cello,46182,57028.45,5,18,734,60,3.0,2024-07-16,36,Black,Kg,Active,41858882.3,No
1874,8,86,SKU101874,Veritatis Sequi,HP,34193,44901.2,0,18,115,18,5.0,2023-04-01,12,Black,Piece,Inactive,5163638.0,No
1875,5,50,SKU101875,Repellat Repellat,Nike,35695,42897.18,15,18,433,67,3.7,2026-02-18,12,Yellow,Litre,Inactive,18574478.94,No
1876,3,90,SKU101876,Doloribus Id,Lenovo,25081,27698.54,25,18,655,96,2.0,2024-07-29,36,Brown,Box,Active,18142543.7,No
1877,14,36,SKU101877,Itaque Veniam,Xiaomi,46970,71252.16,5,18,887,34,1.6,2025-11-23,6,Brown,Box,Inactive,63200665.92,Yes
1878,1,10,SKU101878,Placeat Occaecati,LG,21844,27215.15,5,18,486,54,4.1,2022-03-22,6,Yellow,Piece,Active,13226562.9,Yes
1879,10,33,SKU101879,Modi Sint,Prestige,4565,5161.31,0,18,278,40,1.3,2023-12-29,24,White,Box,Inactive,1434844.18,Yes
1880,17,82,SKU101880,Officiis Suscipit,Prestige,6852,8477.43,15,18,488,49,2.8,2022-10-15,6,Red,Piece,Active,4136985.84,Yes
1881,13,67,SKU101881,Doloremque Tempore,Puma,25097,31143.27,5,18,498,67,3.2,2024-06-04,6,Blue,Kg,Active,15509348.46,No
1882,20,68,SKU101882,Nihil Suscipit,Cello,36718,52246.74,15,18,495,99,1.4,2026-06-02,24,Yellow,Kg,Inactive,25862136.3,No
1883,4,11,SKU101883,Necessitatibus Aut,Xiaomi,37539,50114.99,30,18,449,55,3.3,2022-03-24,12,Red,Box,Inactive,22501630.51,Yes
1884,16,6,SKU101884,Dolorem Laboriosam,Puma,1940,2456.85,50,18,212,57,1.8,2023-07-01,6,Brown,Pack,Inactive,520852.2,No
1885,15,91,SKU101885,Ipsam Ipsum,HP,35845,46053.97,25,18,974,40,4.9,2024-01-13,12,Green,Box,Inactive,44856566.78,No
1886,5,13,SKU101886,Voluptatum Fugiat,Canon,46001,61686.83,50,18,44,18,3.7,2024-12-01,24,Grey,Kg,Inactive,2714220.52,Yes
